"disYear","disMonth","cityCode","citySggName","disQuantity"
"2017","07","W23","수원시장안구",1851746900
"2017","07","W24","수원시권선구",2549996800
"2017","07","W25","수원시팔달구",900588700
"2017","07","W26","수원시영통구",3306319700
"2017","07","W37","포천시",532293200
"2017","08","W23","수원시장안구",1653716300
"2017","08","W24","수원시권선구",2281652400
"2017","08","W25","수원시팔달구",810009100
"2017","08","W26","수원시영통구",2959663700
"2017","08","W37","포천시",479889600
"2017","09","W23","수원시장안구",1504663700
"2017","09","W24","수원시권선구",2084420100
"2017","09","W25","수원시팔달구",738565900
"2017","09","W26","수원시영통구",2687076340
"2017","09","W37","포천시",423715400
"2017","10","W23","수원시장안구",1695740800
"2017","10","W24","수원시권선구",2365333200
"2017","10","W25","수원시팔달구",826584000
"2017","10","W26","수원시영통구",2980645300
"2017","10","W37","포천시",478253300
"2017","11","W23","수원시장안구",1784591500
"2017","11","W24","수원시권선구",2450750800
"2017","11","W25","수원시팔달구",856003800
"2017","11","W26","수원시영통구",3134636400
"2017","11","W37","포천시",476474400
"2017","12","W23","수원시장안구",1566770400
"2017","12","W24","수원시권선구",2194753500
"2017","12","W25","수원시팔달구",755343600
"2017","12","W26","수원시영통구",2856980800
"2017","12","W37","포천시",402843400
